3.167353347391824947e+00,4.624871495915107822e+00,7.210639156271862749e-02,2.857036491243537535e-01,1.585169847262895559e-01,-1.157039572663060567e-01,-1.852752345394257510e-02,-4.624265740775441308e-02,-1.406597836642931310e-01
-1.073882789921935810e-01,-1.937670105281565913e-01,-7.230042191221940362e-01,-4.762281928822605787e-02,-2.487206363721564117e-01,-1.598394581275882076e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-5.441265114048030593e-01
1.390976498754207258e-01,6.565809611971252790e-01,4.934998113482276239e-01,-3.546951782010104165e-02,-2.061974888510736403e-01,-1.513549723714796846e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-3.682974839126739175e-01
-1.073882789921935810e-01,-1.748703889342614337e-01,-7.230042191221940362e-01,-4.762281928822605787e-02,-1.580565913027621450e-01,-1.598394581275882076e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-6.270669202051684099e-01
-9.858521010406449958e-02,-1.559737673403663039e-01,-3.683652081718229998e-01,-4.762281928822605787e-02,-1.591476244607029078e-01,-1.598394581275882076e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,7.972595333140388707e-01
2.535375454210987978e-01,1.034513393075028320e+00,2.940974439370320770e-01,4.351931996060003777e-02,-9.477666814219634639e-02,-1.414692027687740050e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,1.413715249802098839e-01
-2.816065899903184150e-02,5.188907019248039515e-02,1.239561181282771596e+00,-4.691968156042400362e-02,-2.120131402045611624e-01,-1.406667240813169462e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-1.651647593337712550e-01
-9.858521010406449958e-02,-9.928390255868083103e-02,2.345211104438077732e-01,-4.743179457965376877e-02,-1.781939461607549846e-01,-1.387494506766898117e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-4.623220164234375651e-01
-1.073882789921935810e-01,-1.937670105281565913e-01,-7.230042191221940362e-01,-4.762281928822605787e-02,-2.313541825498751370e-01,-1.598394581275882076e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-6.278197027883408721e-01
-1.073882789921935810e-01,-1.937670105281565913e-01,-7.230042191221940362e-01,-4.762281928822605787e-02,-2.442482107800845181e-01,-1.598394581275882076e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,1.057885975642945064e+00
1.585468544161356894e-02,8.833404203238670593e-01,5.515719267227334743e-01,-4.350612509161656122e-02,-1.533409849019979065e-01,-1.400233437441937567e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,9.336302038306536211e-02
3.503713031905186792e-01,1.223479609013979896e+00,2.520951026637204828e-01,-4.267710074683869065e-02,-1.383395968676405796e-01,-1.554193966857831677e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-3.601981429070838514e-01
-1.073882789921935810e-01,-1.748703889342614337e-01,-7.230042191221940362e-01,-4.762281928822605787e-02,-1.544198141096261578e-01,-1.188311103063968976e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,3.681286369261975722e-01
-8.097907232780633680e-02,-1.937670105281565913e-01,1.050190835629661201e+00,-4.762281928822605787e-02,-1.493965156116071336e-01,-1.367722624781680940e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,-5.284637821304764144e-02
4.295989231836803701e-01,3.164417725070124976e-01,-1.235498909351152169e-01,-3.091720806355821582e-03,-1.021214583703956708e-01,-1.433515657046350034e-01,-3.575679094164075505e-02,-4.624265740775441308e-02,2.944063150090086012e-01
