,indeg,outdeg,clustering_coeff,bet_centrality,avg_like_count,avg_dislike_count,avg_reply_count,avg_repost_count,avg_post_polarity
0,372.0,256.0,0.18683567095315554,0.00013057939717857301,4.89948006932409,0.05979202772963605,0.0017331022530329288,0.0,0.07178141645107092
1,0.0,1.0,0.0,0.0,0.11411208642808914,0.0,0.0,0.0,0.0005666472285310908
2,28.0,46.0,0.2858550039401103,4.7610103901887965e-06,0.6137931034482759,0.011494252873563218,0.0,0.0,0.03160173080431701
3,0.0,2.0,0.0,0.0,1.1794871794871795,0.0,0.0,0.0,-0.01407292938542939
4,1.0,3.0,0.08333333333333333,0.0,1.1666666666666667,0.0,0.0,0.0,0.23733089826839826
5,41.0,66.0,0.23899929027679206,3.570459212961833e-05,1.9230769230769231,0.024886877828054297,0.0,0.0,0.12156196383629857
6,9.0,14.0,0.46116504854368934,2.7545157474940873e-07,0.5454545454545454,0.025974025974025976,0.0,0.0,0.06745611261033338
7,1.0,6.0,0.225,7.483321504702108e-08,0.9428571428571428,0.02857142857142857,0.0,0.0,0.015005726911976911
8,0.0,1.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.0,-0.014205800906795225
9,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2833333333333333
10,14.0,58.0,0.2995008319467554,1.6126995528492843e-06,1.2348993288590604,0.026845637583892617,0.0,0.0,0.11308811868244545
11,52.0,76.0,0.2291295495036905,1.937466738914635e-06,1.4111776447105788,0.005988023952095809,0.0,0.0,0.03303132254239638
12,0.0,2.0,0.0,0.0,1.2222222222222223,0.05555555555555555,0.0,0.0,0.16158621933621933
13,3.0,1.0,0.4166666666666667,0.0,1.28125,0.03125,0.0,0.0,0.08728111190025252
14,61.0,28.0,0.14086021505376345,1.7444891259775005e-05,1.8367697594501717,0.022336769759450172,0.0,0.0,0.1485737011261452
15,1.0,1.0,0.0,3.4466501726885566e-09,1.4666666666666666,0.0,0.0,0.0,0.0733975468975469
16,30.0,15.0,0.2505091649694501,1.3125949592038669e-05,0.8606741573033708,0.006741573033707865,0.0,0.0,-0.001484525029155346
17,4.0,3.0,0.5789473684210527,1.1274049798110116e-08,1.8571428571428572,0.03571428571428571,0.0,0.0,0.16031486742424245
18,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.2
19,1.0,2.0,0.5,0.0,1.3333333333333333,0.0,0.0,0.0,0.06711700336700337
20,8.0,37.0,0.1707452725250278,1.7834522202117951e-07,1.0225563909774436,0.0,0.0,0.0,0.13443891339098107
21,5281.0,597.0,0.016764690801760466,0.02109990811649269,106.41687344913151,1.2165898617511521,0.30485643388869194,1.1169797943991493,0.12771979864520186
22,11.0,13.0,0.15682656826568267,6.377645436180481e-08,1.2954545454545454,0.045454545454545456,0.0,0.0,0.04691007828751335
23,162.0,124.0,0.231952854401834,4.501310994883237e-05,4.640287769784172,0.37170263788968827,0.0,0.0,0.08644060242822663
24,1.0,3.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0,0.3183673469387755
25,34.0,25.0,0.12404016538688718,8.429205121840828e-05,1.5,0.0392156862745098,0.0,0.0,0.052205750706567695
26,103.0,183.0,0.2416338337240038,5.2707074738369406e-05,1.3552715654952077,0.012140575079872205,0.0,0.0006389776357827476,0.07595435862015085
27,2.0,1.0,0.0,3.426929911063343e-09,0.19047619047619047,0.047619047619047616,0.0,0.0,0.1292468477289906
28,2.0,13.0,0.48095238095238096,4.854599874012048e-11,1.6388888888888888,0.0,0.0,0.0,0.0634106942440276
29,9.0,20.0,0.2507204610951009,7.467990908655212e-08,1.2278481012658229,0.012658227848101266,0.012658227848101266,0.0,0.16847408896671442
30,2.0,4.0,0.23076923076923078,2.5137956405249546e-09,3.533333333333333,1.0666666666666667,0.0,0.0,0.05415476190476191
31,8.0,3.0,0.16981132075471697,9.381459208492075e-10,3.727272727272727,0.045454545454545456,0.0,0.0,0.031486455463728184
32,75.0,32.0,0.1638740563432149,2.680996835255176e-06,2.4376657824933687,0.034482758620689655,0.0,0.0,0.06864758206353035
33,16.0,33.0,0.3087686567164179,1.4776835878030987e-06,2.311320754716981,0.11320754716981132,0.0,0.0,0.092023237114039
34,34.0,14.0,0.27294921875,1.2821403607732178e-05,1.2024489795918367,0.009795918367346938,0.0,0.0,0.11220805755563408
35,49.0,99.0,0.2508994508615792,1.5739863099919195e-05,0.9065817409766455,0.010615711252653927,0.0,0.0,0.07694618254478972
36,168.0,279.0,0.2251034427349054,0.00012084156550271145,1.341103341103341,0.02097902097902098,0.0,0.0,0.08758856851405102
37,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.24261363636363636
38,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.013165995896464661
39,0.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.060743801652892566
40,2.0,14.0,0.37777777777777777,2.2284680025495986e-09,0.3037974683544304,0.0,0.0,0.0,0.0009296171479715802
41,0.0,2.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.3011904761904762
42,3.0,3.0,0.25,0.0,1.053191489361702,0.010638297872340425,0.0,0.0,0.0561961560897731
43,28.0,24.0,0.19444444444444445,1.3706110872212663e-05,1.1396825396825396,0.009523809523809525,0.0,0.0,0.09811473667740674
44,321.0,742.0,0.13382659860471818,0.0014443761358292992,1.091867469879518,0.01957831325301205,0.0,0.0,0.22735046035135456
45,611.0,715.0,0.11822420672316326,0.001472884157410021,3.1821013877088644,0.02832058906825262,0.0002832058906825262,0.0005664117813650524,0.17599877057441946
46,0.0,4.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.13457537615740742
47,1.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.10636750154607297
48,3.0,7.0,0.09523809523809523,1.3005976726034672e-05,0.9375,0.1875,0.0,0.0,0.18300109540343915
49,10.0,24.0,0.14855072463768115,1.2964136462191317e-05,0.9695652173913043,0.013043478260869565,0.0,0.0,0.06881027033123306
50,864.0,778.0,0.12330677364971734,0.0015692404519370643,3.3092369477911645,0.08353413654618475,0.00040160642570281126,0.010040160642570281,0.02975751818072199
51,41.0,52.0,0.2436649460347255,1.2924401552504052e-05,2.3134328358208953,0.022388059701492536,0.0,0.0,0.10575954776980896
52,4.0,6.0,0.13953488372093023,1.2722935349810774e-05,3.25,0.0,0.0,0.0,0.06770241477272726
53,28.0,76.0,0.1981804539486025,3.5339570163524096e-06,0.7026143790849673,0.02287581699346405,0.0,0.0,0.10783487261346739
54,185.0,367.0,0.21029902094008313,0.00025600485799402744,1.5530546623794212,0.013504823151125401,0.0,0.0,0.12391000590372724
55,0.0,1.0,0.0,0.0,1.105263157894737,0.0,0.0,0.0,0.04694548872180451
56,2.0,0.0,0.0,0.0,2.5714285714285716,0.42857142857142855,0.0,0.0,-0.07142857142857142
