5.477437283292266867e-01,1.474886203228592318e+00,8.051656830767986439e-02,2.029622278449114969e-01,-1.368048578778134072e-01,-1.329327427822293156e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-1.413396588386985897e-01
1.333928798944578942e+00,1.087221923097777987e+00,1.043542381966445359e-01,5.346153549467982935e-02,7.532696102842975638e-02,-3.164742153807026392e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-5.458213711546165969e-01
1.139864479897219895e-01,5.057255029015563785e-01,5.957403407707528159e-02,7.352108079085446779e-02,-1.249159873565830192e-01,3.141611329918846812e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-4.615938555875836458e-01
5.319073812063778384e+00,1.243717056914995567e+01,-2.632665930624946138e-01,9.080909241029589296e+00,-9.772131365642626466e-02,-4.216163722367113897e-02,-3.362186933272142547e-02,-2.253882029939124551e-02,1.189059342332303010e-01
1.839978959340667686e+00,9.652431831903010573e-02,-5.637698146683695760e-02,2.480481589681158283e-01,-2.335310255131831658e-01,-4.609546896746288119e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-5.146243136601823531e-01
8.147532744277631522e+00,5.814572450248541635e+00,-3.372918432768973185e-01,4.249094229480912865e+00,5.294994376294752669e-01,4.670050469545609928e-02,-4.759813003200939058e-02,-2.209608253439042727e-02,3.761587098882268054e-01
1.876125399368959945e+00,4.263915329725284309e+00,3.941727824659627816e-02,2.689507553597572098e+00,-1.451822926148012283e-01,-4.037834380002145590e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,6.336156542898766508e-01
2.282772849687245476e+00,2.627110591395179551e+00,-5.184976298359904485e-03,1.249906278628191147e+00,8.221221358704829119e-02,-1.710313972695555462e-02,-4.759813003200939058e-02,-1.192646729019269068e-02,-1.192337642538073700e-01
3.127918681453283334e-01,1.464117751002736334e+00,3.835395352321460671e-01,1.006055609671135248e-01,-1.389589271202031906e-01,-4.356971328326995907e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,2.346621392365493830e-01
-1.252609210930021727e-02,3.226618150620051417e-01,5.995985115675527277e-01,-4.220920840276306402e-02,-1.175804520875435299e-01,-4.081372651640885474e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,3.544780457460428719e-02
1.862793280463060919e-01,1.180612227707420192e-01,8.170295865283444536e-01,-1.216282870081683704e-01,4.458223725000286242e-02,-3.469835323991370818e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-1.980514891164561198e-01
4.573776282584965380e-01,-2.480661529083604544e-01,1.062884844092678270e-02,-1.034675477825585110e-01,7.111220726231864964e-02,2.900075820924992442e-02,1.282257478102042658e-01,-9.371559850556114915e-03,-7.318172278014291043e-01
2.020711159482127872e+00,1.797939770004270965e+00,2.933152722170342397e-01,4.064680360118422264e-01,-5.939796315731148135e-02,-3.908145818911966385e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-2.713414051974016861e-01
5.658169483433727054e-01,2.042088405775896454e-01,4.348634630833466685e-01,-1.088788589529839507e-01,-2.081074746838448841e-01,-4.310394889007320568e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,-5.390997208102279448e-01
2.083967429531639048e+00,2.465583808007340227e+00,2.027150432764902033e-01,1.110810469753458873e+00,1.188479236284479710e-03,-3.884422448490543883e-02,-4.759813003200939058e-02,-2.253882029939124551e-02,1.286316461958014051e-02
