6.124366697300268614e-01,9.573799475208032150e-02,-1.131445663769916482e-01,-3.739396702967003050e-02,2.545051612228143578e-01,3.886397576511865792e-02,-4.328738481770502688e-02,7.889906350636162469e-02,-2.392288915372640587e-02
7.527829825824342791e+00,-1.605333260095265502e-01,-5.631956828532637127e-01,3.330601812090936975e-01,7.411921657694654497e-01,2.807590869316772472e-02,4.701842729332784132e-01,-7.540323265625336648e-03,-8.110387398423687944e-02
1.131197368098370380e-03,7.028691411524090084e-03,7.928312309337230968e-01,-1.222214196180713142e-01,-8.909266632756261683e-02,-1.856356806325263897e-01,-4.328738481770502688e-02,-5.280677113926833532e-02,1.237671448117997064e-01
1.893886530991367323e+01,7.123486137176145760e+00,-7.128231742189540254e-01,1.738878206991832798e+01,2.467736398771400719e+00,4.866832874932401354e-01,1.913266723223968624e-01,3.263156521682647471e-01,2.474169352005464728e-02
2.223481300017192464e+00,5.589976899749851125e-01,-3.192685653784443911e-01,5.684480231965567398e-01,2.538230310226169184e+00,4.775549170796444254e-01,-4.328738481770502688e-02,-5.280677113926833532e-02,4.320805477742500900e-01
2.923935487098568764e+00,1.495373669680856610e+00,-3.127530593770667111e-01,8.351473828539259792e-01,1.279314863409683145e+00,2.188880817963483050e-01,-4.328738481770502688e-02,2.817585216552507266e-01,1.248909772287068454e-01
2.140700350634847648e+00,2.037486078984255489e+00,-5.777288771601715722e-02,2.482471554597521779e-01,2.909283599152370225e-01,-2.738645409439726536e-02,-4.328738481770502688e-02,-3.413622471937662051e-02,-1.385048687843194997e-03
2.813128722006489335e-01,2.766873684228829067e+00,2.031269806334441430e-01,1.284684455929711033e-01,-2.129222917056572129e-01,-6.331675416951709767e-02,-4.328738481770502688e-02,-5.280677113926833532e-02,-3.205261133074434610e-01
3.356943530021601951e+00,1.120823277798507878e+00,-2.000946893846349273e-01,9.605143749076310022e-02,-1.739507617308970466e-01,-1.668763068964059237e-01,-3.906949171173285107e-02,-5.162927942666734049e-02,-3.181768714020777877e-01
2.350836606759260761e+00,2.067055846764441096e+00,-1.714649641827194482e-01,3.197410253077609399e-01,5.049027914860548631e-03,-1.164466838569188228e-01,-4.328738481770502688e-02,-5.280677113926833532e-02,-5.621013621517777503e-01
5.063504640365318998e+00,1.199675991879002313e+00,-4.006247216205672257e-01,6.208018570731324459e+00,1.359947838197962611e+00,2.066714306836160697e-01,1.844788429047921618e-01,2.093171875076042632e+00,1.611088185386447269e-01
