,indeg,outdeg,clustering_coeff,bet_centrality,avg_like_count,avg_dislike_count,avg_reply_count,avg_repost_count,avg_post_polarity
0,10.0,4.0,0.12121212121212122,5.425870939844715e-09,1.0,0.0,0.0,0.0,0.2897127872127872
1,33.0,50.0,0.16479621972829298,6.760069750956209e-05,1.7078651685393258,0.0056179775280898875,0.0,0.0,0.05022295154016663
2,46.0,22.0,0.11387066541705718,2.6273062902801015e-06,2.80327868852459,0.036885245901639344,0.0,0.0,-0.0020377695911946506
3,27.0,7.0,0.16276978417266186,3.8046264382854114e-08,10.176470588235293,0.0784313725490196,0.0,0.5098039215686274,0.015577342047930284
4,12.0,3.0,0.13725490196078433,4.844163973506347e-07,1.8780487804878048,0.012195121951219513,0.0,0.0,0.01329401756262783
5,34.0,121.0,0.13865793230872597,5.676061266396668e-05,1.0711743772241993,0.08896797153024912,0.0,0.0,0.005691231284202814
6,22.0,17.0,0.10272108843537416,6.61225232815777e-07,3.652173913043478,0.0,0.0,0.0,0.0006211180124223645
7,168.0,49.0,0.09466579577618114,0.00010864558275468068,5.939320388349515,0.05825242718446602,0.0,0.06310679611650485,0.024379055522866202
8,17.0,10.0,0.19087837837837837,1.0432010906519032e-06,0.4662698412698413,0.005952380952380952,0.0,0.0,0.0038251133786848072
9,135.0,181.0,0.1220757254646234,0.00023386555225058254,1.9954853273137698,0.020316027088036117,0.0,0.0,0.06064487169914519
10,287.0,437.0,0.14961265642721208,0.0005654626342456255,2.6153370439084727,0.021645021645021644,0.0,0.0,0.09560107084337086
11,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.14704545454545453
12,3.0,5.0,0.19642857142857142,3.010087570581369e-08,0.24347826086956523,0.0,0.0,0.0,0.014021739130434783
13,1.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,-0.225
14,4.0,0.0,0.0,0.0,0.20520231213872833,0.0,0.0,0.0,0.04433864017859682
15,38.0,21.0,0.157960981749528,6.811436527585256e-06,1.5114942528735633,0.005747126436781609,0.0,0.0,0.008619321291735083
16,73.0,137.0,0.16140980245993292,0.0001441858580141062,1.571917808219178,0.010273972602739725,0.0,0.0,0.10926716498582707
17,21.0,45.0,0.24825,1.4870723570117319e-05,2.6818181818181817,0.045454545454545456,0.0,0.0,0.04217243798919935
18,4.0,12.0,0.021367521367521368,8.325923913320468e-07,1.608695652173913,0.0,0.0,0.043478260869565216,0.18935445781573496
19,8.0,0.0,0.125,0.0,0.85,0.01818181818181818,0.0,0.0,0.015048652105470288
20,147.0,142.0,0.10663281497937163,0.00022356606297255666,2.1165254237288136,0.04449152542372881,0.0,0.0,0.032482569974360234
21,8.0,23.0,0.14660831509846828,2.5886174339283115e-05,0.6554621848739496,0.13445378151260504,0.0,0.0,0.038219363502976944
22,1.0,0.0,0.0,0.0,1.2784810126582278,0.0,0.0,0.0,0.03800803626752993
23,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.36000000000000004
24,15.0,18.0,0.17763157894736842,1.7640866429349196e-05,2.489795918367347,0.08163265306122448,0.0,0.0,0.03236659598904497
25,12.0,21.0,0.16483516483516483,1.237760361587244e-06,1.2444444444444445,0.08888888888888889,0.0,0.0,0.11430743947410614
26,3.0,16.0,0.2113095238095238,4.259925290922078e-08,0.7777777777777778,0.0,0.0,0.0,0.1111355744949495
27,12.0,22.0,0.10344827586206896,1.2876392019706949e-05,0.5218855218855218,0.5555555555555556,0.0,0.0,0.037924904255396685
28,12.0,9.0,0.19822485207100593,1.0246938391172035e-05,1.5925925925925926,0.07407407407407407,0.0,0.0,0.10812850729517394
29,14.0,27.0,0.17798913043478262,2.551447381050596e-06,2.2051282051282053,0.01282051282051282,0.0,0.0,0.05991818675152009
30,183.0,43.0,0.09334910198845414,3.186704169260931e-05,10.924460431654676,0.03597122302158273,0.0,0.0,0.011569315975790796
31,4.0,13.0,0.08823529411764706,1.2723091176473396e-05,0.7948717948717948,0.0,0.0,0.0,-0.013354192104192104
32,20.0,18.0,0.12520064205457465,1.295938678245981e-06,2.6666666666666665,0.014492753623188406,0.0,0.0,0.10237364152219225
33,2.0,2.0,0.16666666666666666,0.0,2.8125,0.0625,0.0,0.0,0.08426106770833333
34,1.0,5.0,0.35714285714285715,6.076379262998729e-08,0.7142857142857143,0.0,0.0,0.0,0.0466604823747681
35,43.0,83.0,0.11455862977602108,5.143687860715934e-05,0.7805907172995781,0.11814345991561181,0.0,0.0,0.06841284529632179
36,1.0,3.0,0.08333333333333333,0.0,1.1,0.0,0.0,0.0,0.03749999999999999
